dataset,surface_kind,block_column,block_id,axis,n_records,target_count,target_prevalence,donor_count,pair_capacity,target_mean,donor_mean,donor_target_contrast,outcome_scale,opportunity_score,passes_opportunity_gate,label_multiset_preserving_swap_possible,source_note
matbench_expt_gap,composition_axis,none,all,major_element=W,4604,24,0.005212858384013901,462,24,0.0,4.207402597402598,4.207402597402598,1.8125,2.3213255709807434,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
matbench_expt_gap,composition_axis,none,all,major_element=F,4604,83,0.018027801911381407,444,83,1.7044578313253012,4.070833333333333,2.3663755020080317,1.8125,1.3055864838665003,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,agent_block,agent,4,frag0=P2F0,30,3,0.1,9,3,41.0371668586018,60.14842245221982,19.11125559361802,14.669607375709383,1.3027789431681263,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,4,pos0=2,30,3,0.1,9,3,41.0371668586018,60.14842245221982,19.11125559361802,14.669607375709383,1.3027789431681263,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,element=Br,4604,59,0.012814943527367506,451,59,1.8523728813559324,4.2134811529933485,2.3611082716374163,1.8125,1.3026804257309883,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,agent_block,agent,3,frag3=P4F3,28,1,0.03571428571428571,8,1,39.98127534864525,58.83983889764886,18.858563549003613,14.669607375709383,1.2855533938986328,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,3,pos3=4,28,1,0.03571428571428571,8,1,39.98127534864525,58.83983889764886,18.858563549003613,14.669607375709383,1.2855533938986328,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,4,frag2=P3F2,30,2,0.06666666666666667,9,2,41.3850263,60.14842245221982,18.76339615221982,14.669607375709383,1.2790660084938008,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,4,pos2=3,30,2,0.06666666666666667,9,2,41.3850263,60.14842245221982,18.76339615221982,14.669607375709383,1.2790660084938008,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,12,frag3=P4F3,8,1,0.125,1,1,39.98127534864525,59.79213184643186,19.81085649778661,15.529440430268046,1.2756967378665982,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,12,pos3=4,8,1,0.125,1,1,39.98127534864525,59.79213184643186,19.81085649778661,15.529440430268046,1.2756967378665982,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,major_element=B,4604,130,0.028236316246741965,420,130,1.8371538461538464,4.1268095238095235,2.289655677655677,1.8125,1.2632583049134771,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,agent_block,agent,3,frag3=P5F3,28,2,0.07142857142857142,8,2,40.3286452036141,58.83983889764886,18.51119369403476,14.669607375709383,1.2618738334255934,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,3,pos3=5,28,2,0.07142857142857142,8,2,40.3286452036141,58.83983889764886,18.51119369403476,14.669607375709383,1.2618738334255934,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
cameo_fe_ga_pd,closed_loop_region_or_composition_axis,none,all,dft_region=4,278,15,0.0539568345323741,28,15,2.4213333333333327,10.157714285714286,7.736380952380953,6.137499999999999,1.2605101348074874,True,True,"Public CAMEO Fe-Ga-Pd closed-loop archive; audited as DFT-region and composition-coordinate binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,frag3=P5F3,23,2,0.08695652173913043,7,2,40.33079246333093,58.6880245582233,18.357232094892368,14.669607375709383,1.2513785559993327,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,pos3=5,23,2,0.08695652173913043,7,2,40.33079246333093,58.6880245582233,18.357232094892368,14.669607375709383,1.2513785559993327,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,8,frag1=P5F1,8,1,0.125,1,1,39.98127534864525,59.41068663807655,19.4294112894313,15.529440430268046,1.251134023577689,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,8,pos1=5,8,1,0.125,1,1,39.98127534864525,59.41068663807655,19.4294112894313,15.529440430268046,1.251134023577689,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,element=Rb,4604,148,0.03214596003475239,430,148,1.9236486486486486,4.17793023255814,2.254281583909491,1.8125,1.243741563536271,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
matbench_expt_gap,composition_axis,none,all,element=H,4604,64,0.013900955690703735,439,64,1.9340625000000002,4.176082004555808,2.242019504555808,1.8125,1.2369762783756182,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,assay_run_block,run_id,r1h3fempcm8jgb,frag0=P2F0,9,1,0.1111111111111111,3,1,41.5276584436493,59.41260911658919,17.884950672939887,14.669607375709383,1.2191840050576008,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1h3fempcm8jgb,frag1=P2F1,9,1,0.1111111111111111,3,1,41.5276584436493,59.41260911658919,17.884950672939887,14.669607375709383,1.2191840050576008,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1h3fempcm8jgb,pos0=2,9,1,0.1111111111111111,3,1,41.5276584436493,59.41260911658919,17.884950672939887,14.669607375709383,1.2191840050576008,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1h3fempcm8jgb,pos1=2,9,1,0.1111111111111111,3,1,41.5276584436493,59.41260911658919,17.884950672939887,14.669607375709383,1.2191840050576008,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,element=K,4604,204,0.044309296264118156,425,204,1.9784803921568628,4.181505882352941,2.2030254901960786,1.8125,1.2154623394185262,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
matbench_expt_gap,composition_axis,none,all,chemistry=alkaline_earth,4604,670,0.14552562988705472,356,356,1.2017910447761195,4.171769662921348,2.9699786181452286,1.8125,1.194436056798765,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,planned_round_block,round,3,frag3=P4F3,5,3,0.6,2,2,35.951583746666664,58.5415225375,22.589938790833337,15.529440430268046,1.1877187635255744,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,4,frag3=P4F3,5,3,0.6,2,2,35.951583746666664,58.5415225375,22.589938790833337,15.529440430268046,1.1877187635255744,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,3,pos3=4,5,3,0.6,2,2,35.951583746666664,58.5415225375,22.589938790833337,15.529440430268046,1.1877187635255744,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,4,pos3=4,5,3,0.6,2,2,35.951583746666664,58.5415225375,22.589938790833337,15.529440430268046,1.1877187635255744,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,15,frag0=P2F0,7,1,0.14285714285714285,2,1,41.36545998529146,59.704941054293,18.339481069001543,15.529440430268046,1.1809492525729721,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,15,pos0=2,7,1,0.14285714285714285,2,1,41.36545998529146,59.704941054293,18.339481069001543,15.529440430268046,1.1809492525729721,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gpdxjder2864,frag2=P6F2,7,1,0.14285714285714285,1,1,41.59674597,58.82494861,17.22820264,14.669607375709383,1.1744147064581467,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gpdxjder2864,pos2=6,7,1,0.14285714285714285,1,1,41.59674597,58.82494861,17.22820264,14.669607375709383,1.1744147064581467,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,chemistry=halide,4604,367,0.07971329278887923,371,367,1.896784741144414,4.022425876010781,2.1256411348663673,1.8125,1.1727675226848924,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,planned_round_block,round,15,frag1=P2F1,7,2,0.2857142857142857,2,2,41.50337379871527,59.704941054293,18.20156725557773,15.529440430268046,1.1720684552227334,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,15,pos1=2,7,2,0.2857142857142857,2,2,41.50337379871527,59.704941054293,18.20156725557773,15.529440430268046,1.1720684552227334,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,element=Se,4604,676,0.14682884448305822,411,411,1.5064792899408281,4.229099756690998,2.722620466750169,1.8125,1.1712690099308865,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,agent_block,agent,3,frag3=P6F3,28,1,0.03571428571428571,8,1,41.71935798,58.83983889764886,17.120480917648862,14.669607375709383,1.1670715159014924,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,3,pos3=6,28,1,0.03571428571428571,8,1,41.71935798,58.83983889764886,17.120480917648862,14.669607375709383,1.1670715159014924,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,element=F,4604,112,0.02432667245873154,428,112,1.9379464285714287,4.052313084112149,2.1143666555407203,1.8125,1.1665471202983284,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,planned_round_block,round,15,frag0=P3F0,7,1,0.14285714285714285,2,1,41.64128761213909,59.704941054293,18.063653442153914,15.529440430268046,1.1631876578724947,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,15,pos0=3,7,1,0.14285714285714285,2,1,41.64128761213909,59.704941054293,18.063653442153914,15.529440430268046,1.1631876578724947,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,frag2=P6F2,23,2,0.08695652173913043,7,2,41.658051975,58.6880245582233,17.029972583223298,14.669607375709383,1.1609017301596167,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,pos2=6,23,2,0.08695652173913043,7,2,41.658051975,58.6880245582233,17.029972583223298,14.669607375709383,1.1609017301596167,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,7,frag2=P6F2,8,1,0.125,2,1,41.59674597,59.601409242254206,18.004663272254206,15.529440430268046,1.159389055458931,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,7,pos2=6,8,1,0.125,2,1,41.59674597,59.601409242254206,18.004663272254206,15.529440430268046,1.159389055458931,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,3,frag0=P3F0,28,2,0.07142857142857142,8,2,41.850849789052695,58.83983889764886,16.988989108596165,14.669607375709383,1.1581079625026176,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,3,pos0=3,28,2,0.07142857142857142,8,2,41.850849789052695,58.83983889764886,16.988989108596165,14.669607375709383,1.1581079625026176,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,element=Cl,4604,103,0.022371850564726323,426,103,2.093980582524272,4.191478873239437,2.097498290715165,1.8125,1.1572404362566429,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,assay_run_block,run_id,r1h3fempcm8jgb,frag1=P5F1,9,2,0.2222222222222222,3,2,42.443731115744136,59.41260911658919,16.968878000845052,14.669607375709383,1.1567370254873288,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1h3fempcm8jgb,frag3=P3F3,9,2,0.2222222222222222,3,2,42.443731115744136,59.41260911658919,16.968878000845052,14.669607375709383,1.1567370254873288,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1h3fempcm8jgb,pos1=5,9,2,0.2222222222222222,3,2,42.443731115744136,59.41260911658919,16.968878000845052,14.669607375709383,1.1567370254873288,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1h3fempcm8jgb,pos3=3,9,2,0.2222222222222222,3,2,42.443731115744136,59.41260911658919,16.968878000845052,14.669607375709383,1.1567370254873288,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,frag1=P6F1,23,1,0.043478260869565216,7,1,41.71935798,58.6880245582233,16.9686665782233,14.669607375709383,1.1567226131982786,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,pos1=6,23,1,0.043478260869565216,7,1,41.71935798,58.6880245582233,16.9686665782233,14.669607375709383,1.1567226131982786,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,element=Cs,4604,181,0.0393136403127715,429,181,2.0933701657458563,4.162797202797203,2.069427037051347,1.8125,1.1417528480283294,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
matbench_expt_gap,composition_axis,none,all,major_element=S,4604,606,0.131624674196351,385,385,1.7944059405940591,4.383246753246753,2.588840812652694,1.8125,1.138469457510311,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
matbench_expt_gap,composition_axis,none,all,element=B,4604,238,0.051694178974804515,375,238,2.017058823529412,4.076746666666668,2.059687843137256,1.8125,1.1363794996619343,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,agent_block,agent,4,frag3=P3F3,30,4,0.13333333333333333,9,4,43.58867957537207,60.14842245221982,16.55974287684775,14.669607375709383,1.1288470408736462,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,4,pos3=3,30,4,0.13333333333333333,9,4,43.58867957537207,60.14842245221982,16.55974287684775,14.669607375709383,1.1288470408736462,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,frag2=P3F2,23,1,0.043478260869565216,7,1,42.14270042,58.6880245582233,16.5453241382233,14.669607375709383,1.1278641421323803,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,pos2=3,23,1,0.043478260869565216,7,1,42.14270042,58.6880245582233,16.5453241382233,14.669607375709383,1.1278641421323803,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gz8w9e23tbtx,frag0=P3F0,6,1,0.16666666666666666,1,1,41.80573550247665,58.3462604745325,16.54052497205585,14.669607375709383,1.1275369918519031,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gz8w9e23tbtx,pos0=3,6,1,0.16666666666666666,1,1,41.80573550247665,58.3462604745325,16.54052497205585,14.669607375709383,1.1275369918519031,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,4,frag0=P3F0,30,3,0.1,9,3,43.64896016082556,60.14842245221982,16.49946229139426,14.669607375709383,1.124737824866045,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,4,pos0=3,30,3,0.1,9,3,43.64896016082556,60.14842245221982,16.49946229139426,14.669607375709383,1.124737824866045,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gp3q6we5a5jf,frag0=P3F0,3,1,0.3333333333333333,1,1,43.3864611,59.70804812,16.321587020000003,14.669607375709383,1.1126123966361938,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gp3q6we5a5jf,frag3=P6F3,3,1,0.3333333333333333,1,1,43.3864611,59.70804812,16.321587020000003,14.669607375709383,1.1126123966361938,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gp3q6we5a5jf,pos0=3,3,1,0.3333333333333333,1,1,43.3864611,59.70804812,16.321587020000003,14.669607375709383,1.1126123966361938,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gp3q6we5a5jf,pos3=6,3,1,0.3333333333333333,1,1,43.3864611,59.70804812,16.321587020000003,14.669607375709383,1.1126123966361938,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,18,frag0=P2F0,9,1,0.1111111111111111,4,1,41.5276584436493,58.772374556885076,17.244716113235775,15.529440430268046,1.1104531544887173,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,18,frag1=P2F1,9,1,0.1111111111111111,4,1,41.5276584436493,58.772374556885076,17.244716113235775,15.529440430268046,1.1104531544887173,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,18,pos0=2,9,1,0.1111111111111111,4,1,41.5276584436493,58.772374556885076,17.244716113235775,15.529440430268046,1.1104531544887173,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,18,pos1=2,9,1,0.1111111111111111,4,1,41.5276584436493,58.772374556885076,17.244716113235775,15.529440430268046,1.1104531544887173,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
matbench_expt_gap,composition_axis,none,all,element=S,4604,652,0.1416159860990443,379,379,1.7553374233128836,4.3895514511873355,2.634214027874452,1.8125,1.1080742178358223,True,True,"Public Matbench experimental band-gap records loaded through matminer; audited as composition-axis binding surfaces, not as evidence of corruption."
sample_protein_sdl,unique_sequence_axis,none,all,frag3=P5F3,59,4,0.06779661016949153,15,4,41.848844793472516,58.43851375870099,16.589668965228476,14.986306105587367,1.1069885299515752,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,unique_sequence_axis,none,all,pos3=5,59,4,0.06779661016949153,15,4,41.848844793472516,58.43851375870099,16.589668965228476,14.986306105587367,1.1069885299515752,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,13,frag0=P3F0,6,1,0.16666666666666666,2,1,41.64128761213909,58.62662778441394,16.985340172274853,15.529440430268046,1.0937509466966464,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,13,pos0=3,6,1,0.16666666666666666,2,1,41.64128761213909,58.62662778441394,16.985340172274853,15.529440430268046,1.0937509466966464,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gp3q6we5a5jf,frag3=P3F3,3,1,0.3333333333333333,1,1,43.71257219,59.70804812,15.995475929999998,14.669607375709383,1.0903820068481211,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,assay_run_block,run_id,r1gp3q6we5a5jf,pos3=3,3,1,0.3333333333333333,1,1,43.71257219,59.70804812,15.995475929999998,14.669607375709383,1.0903820068481211,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,unique_sequence_axis,none,all,frag0=P3F0,59,9,0.15254237288135594,15,9,42.09776979156541,58.43851375870099,16.34074396713558,14.986306105587367,1.0903783662234976,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,unique_sequence_axis,none,all,pos0=3,59,9,0.15254237288135594,15,9,42.09776979156541,58.43851375870099,16.34074396713558,14.986306105587367,1.0903783662234976,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,frag0=P3F0,23,4,0.17391304347826086,7,4,42.708285772950376,58.6880245582233,15.979738785272922,14.669607375709383,1.0893092348015336,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,agent_block,agent,2,pos0=3,23,4,0.17391304347826086,7,4,42.708285772950376,58.6880245582233,15.979738785272922,14.669607375709383,1.0893092348015336,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,8,frag3=P5F3,8,1,0.125,1,1,42.50393835,59.41068663807655,16.90674828807655,15.529440430268046,1.0886901150104564,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
sample_protein_sdl,planned_round_block,round,8,pos3=5,8,1,0.125,1,1,42.50393835,59.41068663807655,16.90674828807655,15.529440430268046,1.0886901150104564,True,True,"Public SAMPLE protein self-driving-lab archive; audited as sequence/fragments, agent, assay-run and planned-round binding surfaces, not as evidence of original-campaign corruption."
